gene_ID,ks_stat,gene_length,mutant_counts,co_counts
CkIIbeta,0.18132139650731138,235,432,510
CkIIbeta,0.18132139650749768,234,432,510
Hsc70-3,0.05356595965524047,657,3579,6065
Hsc70-3,0.05356595965524047,657,3579,6065
Hsc70-3,0.05356595965524047,657,3579,6065
Hsc70-3,0.05356595965524047,657,3579,6065
Hsc70-3,0.05356595965524047,657,3579,6065
p24-1,0.18989489034402335,211,133,173
p24-1,0.18989489034402335,211,133,173
CkIalpha,0.14017644384737063,338,758,832
CkIalpha,0.14017644384737063,338,758,832
CkIalpha,0.14017644384737063,338,758,832
CkIalpha,0.14017644384737063,338,758,832
CkIalpha,0.14017644384737063,338,758,832
CkIalpha,0.14017644384737063,338,758,832
Paics,0.07379500250961923,429,396,557
Paics,0.07114556054567966,430,398,557
mRpL49,0.27951665560310585,180,103,176
mRpL49,0.27951665560310585,180,103,176
CG32642,0.14768457069573643,374,334,396
CG32642,0.14768457069573643,374,334,396
CG15721,0.11434232571246361,895,634,765
Bap60,0.15794640305894925,516,274,330
CG32640,0.17456890816177711,133,194,214
CG32641,0.17456890816177711,133,194,214
REG,0.061412209529876804,246,259,282
REG,0.061412209529876804,246,259,282
Jafrac1,0.05166734957604813,195,3279,3954
Jafrac1,0.05166734957604813,195,3279,3954
Jafrac1,0.05166734957604813,195,3279,3954
Jafrac1,0.05166734957604813,195,3279,3954
Jafrac1,0.05166734957604813,195,3279,3954
RpS15Aa,0.14173717872168773,131,447,988
RpS15Aa,0.14173717872168773,131,447,988
RpS15Aa,0.14173717872168773,131,447,988
RpS15Aa,0.14173717872168773,131,447,988
RpS15Aa,0.14173717872168773,131,447,988
GstT4,0.09636128888319995,238,688,1121
BthD,0.0777404751196594,250,145,266
CG11151,0.29528357409016964,116,70,154
CG11151,0.29528357409016964,116,70,154
Pdcd4,0.09426220913835248,510,1045,1347
Pdcd4,0.09426220913835248,510,1045,1347
Pdcd4,0.09426220913835248,510,1045,1347
Pdcd4,0.09426220913835248,510,1045,1347
Yp3,0.16048453333669388,421,1970,2453
Yp3,0.16048453333669388,421,1970,2453
CtsB1,0.057198077129592684,341,625,1059
CtsB1,0.057198077129592684,341,625,1059
AMPdeam,0.06964987291046187,708,625,1014
AMPdeam,0.0719518824272512,775,640,1048
AMPdeam,0.07114450845666165,778,641,1048
AMPdeam,0.07195188242264972,787,640,1048
AMPdeam,0.07114450845209092,790,641,1048
AMPdeam,0.07369790541758758,799,640,1052
AMPdeam,0.07821285279745532,650,592,973
AMPdeam,0.08149174461339626,772,653,1092
ben,0.05825057981933279,152,575,634
ben,0.05825057981933279,152,575,634
ben,0.05825057981933279,152,575,634
ben,0.05825057981933279,152,575,634
ben,0.05825057981933279,152,575,634
yl,0.049689350995336556,1985,4561,8698
yl,0.04813857127855717,1938,4420,8546
Muc12Ea,0.016589119004205066,3322,5998,5453
mRpS25,0.09645579668593218,168,192,293
pdgy,0.06838461913842442,598,385,493
pdgy,0.06838461913842442,598,385,493
pdgy,0.06838461913842442,598,385,493
pdgy,0.06838461913842442,598,385,493
ND-B18,0.11342841760026023,118,131,138
ND-B18,0.11342841760026023,118,131,138
ND-B18,0.11342841760026023,118,131,138
Lsd-2,0.08242219807015494,336,911,1198
Lsd-2,0.07356237001865851,336,1148,1486
Lsd-2,0.07228406949222754,353,1188,1534
Lsd-2,0.08496307272906733,319,871,1150
Lsd-2,0.08242219807015494,336,911,1198
CG15027,0.15955309834317222,181,98,179
Ahcy,0.12592846461157176,324,382,508
Ahcy,0.1324002157177524,433,443,620
Ahcy,0.1324002157177524,433,443,620
CG9281,0.11595695367578007,612,315,398
CG9281,0.11595695367578007,612,315,398
CG9281,0.11595695367578007,612,315,398
CCT6,0.034313820914230075,534,1458,2329
Paf-AHalpha,0.19362374916787972,226,129,232
Paf-AHalpha,0.19362374916787972,226,129,232
mRpS30,0.09827933815562276,558,298,398
mRpS30,0.09827933815562276,558,298,398
CG8974,0.06883376766548849,278,378,468
CG8974,0.06883376766548849,278,378,468
CG8974,0.06883376766548849,278,378,468
CG8974,0.06883376766548849,278,378,468
CG8974,0.06883376766548849,278,378,468
CG32581,0.09183371434839116,284,285,351
CG32581,0.09183371434839116,284,285,351
Chc,0.03581432787143296,1679,1897,2897
Chc,0.03581432787143296,1679,1897,2897
Chc,0.03581432787143296,1679,1897,2897
Chc,0.03581432787143296,1679,1897,2897
Chc,0.03581432787143296,1679,1897,2897
Chc,0.03581432787143296,1679,1897,2897
Chc,0.03581432787143296,1679,1897,2897
ArgRS,0.0561030345994592,666,494,525
Gbeta13F,0.06140420309150285,341,547,802
Gbeta13F,0.06140420309150285,341,547,802
Gbeta13F,0.06140420309150285,341,547,802
Gbeta13F,0.06140420309150285,341,547,802
Gbeta13F,0.06140420309150285,341,547,802
Gbeta13F,0.06140420309150285,341,547,802
Gapdh2,0.030358181791511785,333,7288,10158
Gapdh2,0.030358181791511785,333,7288,10158
MSBP,0.08187944343131259,249,334,448
MSBP,0.08187944343131259,249,334,448
MSBP,0.08187944343131259,249,334,448
shi,0.04448547220633592,831,481,702
shi,0.039347388695803676,878,485,711
shi,0.04448547220633592,831,481,702
shi,0.04448547220633592,831,481,702
shi,0.04457548831172253,837,481,703
shi,0.04448547220633592,831,481,702
shi,0.04448547220633592,831,481,702
shi,0.04457548831199143,835,481,703
shi,0.039347388695803676,878,485,711
shi,0.039347388695803676,878,485,711
shi,0.039347388695803676,878,485,711
shi,0.03883540351540471,882,485,712
shi,0.03872876649772672,897,485,711
shi,0.04448547220633592,831,481,702
shi,0.03883540351514492,884,485,712
Rrp47,0.18096927284464726,160,130,186
Rrp47,0.18096927284464726,160,130,186
ND-20,0.07565251633926107,222,250,288
ND-20,0.07565251633926107,222,250,288
ND-20,0.07565251633926107,222,250,288
eIF5,0.08858592684904787,465,582,713
eIF5,0.08858592684904787,465,582,713
eIF5,0.08858592684904787,465,582,713
eIF5,0.08858592684904787,465,582,713
eIF5,0.08858592684904787,465,582,713
eIF5,0.08858592684904787,465,582,713
eIF5,0.08858592684904787,465,582,713
exd,0.11367920886113381,377,258,388
exd,0.11367920886113381,377,258,388
exd,0.11367920886113381,377,258,388
exd,0.11367920886113381,377,258,388
Nipsnap,0.16617155877163958,274,230,222
Nipsnap,0.16617155877163958,274,230,222
Nipsnap,0.16617155877163958,274,230,222
Nipsnap,0.16617155877163958,274,230,222
Prosalpha4,0.08057081185468995,250,721,947
CG32576,0.1292728116916465,141,98,83
CG32576,0.16475302133953368,129,92,69
UQCR-14,0.07830365424874997,112,545,559
caz,0.0662395018748766,356,309,590
caz,0.06463373808111633,385,333,606
caz,0.25557192674128226,125,119,148
caz,0.10959986494920665,400,370,635
CG9911,0.09836123352698589,376,442,430
CG9911,0.09971011381169137,413,466,459
CG9911,0.09971011381169137,413,466,459
CG9911,0.09971011381169137,413,466,459
Cyp1,0.07981319390748853,228,5276,6788
CG9917,0.2188145872267651,302,162,198
CG9917,0.2188145872267651,302,162,198
CG9921,0.24309296761672078,103,103,189
CG9921,0.24309296761672078,103,103,189
Dsp1,0.07566615996979575,387,316,443
Dsp1,0.07566615996979575,387,316,443
Dsp1,0.07549343029000888,386,316,443
Dsp1,0.07549343029000888,386,316,443
Dsp1,0.07549343029000888,386,316,443
Dsp1,0.07414273158604279,394,316,444
Dsp1,0.07352757905235163,398,313,441
U2af50,0.09097278808828707,428,482,504
U2af50,0.0846165937276796,361,402,395
U2af50,0.08970671945817044,417,486,509
U2af50,0.08970671945817044,417,486,509
rngo,0.0568877042425614,459,272,420
rngo,0.0568877042425614,459,272,420
eIF2alpha,0.07072996539497445,342,436,778
eIF2alpha,0.07072996539497445,342,436,778
eIF4H1,0.057119852323138876,359,586,939
eIF4H1,0.05648352422493513,389,586,939
eIF4H1,0.05706675413270845,325,586,939
eIF4H1,0.05719860111698677,326,586,939
eIF4H1,0.06193851524187072,318,569,915
Pp2B-14D,0.07000008688332493,571,406,565
Pp2B-14D,0.07000008688332493,571,406,565
Pp2B-14D,0.07000008688332493,571,406,565
RpS19a,0.09392951964772966,157,1778,2538
RpS19a,0.09392951964772966,157,1778,2538
RpS19a,0.09392951964772966,157,1778,2538
RpS19a,0.09392951964772966,157,1778,2538
RpS19a,0.09392951964772966,157,1778,2538
CG9132,0.09492316562241684,205,125,227
CG9132,0.09492316562241684,205,125,227
CG9132,0.09250267618681485,247,158,294
DENR,0.0658120476677132,190,249,384
DENR,0.0658120476677132,190,249,384
CG4949,0.08483105598643315,198,118,145
CG4949,0.08483105598643315,198,118,145
CG16700,0.08248549679524841,469,282,388
CG4991,0.14459758835338593,460,509,607
CG4991,0.14459758835338593,460,509,607
CG4991,0.14459758835338593,460,509,607
CG4991,0.14816764189506296,497,509,612
CG4991,0.14459758835338593,460,509,607
RpS5a,0.15170193504937435,229,375,707
RpS5a,0.15170193504937435,229,375,707
RpS5a,0.15170193504937435,229,375,707
RpS5a,0.15170193504937435,229,375,707
Chchd2,0.10774879087818792,171,768,1198
Chchd2,0.0608178072534189,123,661,1105
Fim,0.11365797648822384,642,522,715
Fim,0.11615785668064904,617,517,710
Fim,0.11327646829587046,641,533,737
stas,0.13056261194341648,321,231,285
ND-24,0.07773581594541712,243,342,570
ND-24,0.07773581594541712,243,342,570
CG8188,0.16343713755181322,210,143,208
CG8188,0.16343713755181322,210,143,208
CG8188,0.16343713755181322,210,143,208
CG8188,0.16343713755181322,210,143,208
CG8142,0.10266134244648506,354,260,378
Vps4,0.05225516504711075,443,309,597
Vps4,0.05225516504711075,443,309,597
scu,0.037886575006083806,256,678,1117
scu,0.05632658207179719,127,379,608
Nup35,0.1223446130260265,332,207,262
CG6617,0.17184709578143853,226,187,281
CG6891,0.2540248240408709,164,184,394
CG6891,0.20172598988869417,147,165,302
CG6891,0.20172598988869417,147,165,302
CG7453,0.23526948778496581,305,176,239
ND-18,0.08066828340763843,184,151,248
Idh3a,0.17838898717096802,355,280,388
Idh3a,0.17780135290715088,378,281,389
Idh3a,0.17838898717096802,355,280,388
RpS10b,0.07424837752371671,161,843,1562
RpS10b,0.07424837752371671,161,843,1562
RpS10b,0.07424837752371671,161,843,1562
RpS10b,0.07424837752371671,161,843,1562
CG14207,0.09340519291263627,184,200,346
CG14207,0.09340519290606863,193,200,346
CG14207,0.09340519291263627,184,200,346
CG14207,0.16834659715102557,155,145,237
CG14210,0.14080542733057255,141,173,283
CG14210,0.14080542733057255,141,173,283
Rcd-1,0.1834640779618178,302,200,437
Rcd-1,0.18346407796381226,305,200,437
Rcd-1,0.18346407796381226,305,200,437
Ubqn,0.05510446387156363,548,296,524
Ubqn,0.05510446387156363,548,296,524
Cdc42,0.12560206110344282,192,280,425
Cdc42,0.12560206110344282,192,280,425
Cdc42,0.12560206110344282,192,280,425
AP-1-2beta,0.06805215918080715,922,620,743
CG9577,0.18486050146398886,313,223,303
AnxB10,0.10130446300478013,321,214,430
AnxB10,0.10130446300575335,322,214,430
Sdic1,0.1317775572906147,518,277,382
Sdic1,0.1291261832947168,481,277,380
Sdic2,0.06004586185246924,544,334,514
Sdic2,0.05708095823381373,536,334,512
Sdic2,0.06004586185246924,544,334,514
Sdic3,0.08277459980695623,534,308,461
Sdic3,0.08277459980695623,534,308,461
Sdic3,0.08277459980695623,534,308,461
SdicA,0.08277459980695623,534,308,461
SdicB,0.08566145348571835,534,315,466
SdicC,0.09159600241910015,545,297,449
Sdic4,0.0715927248216709,555,313,468
sw,0.07010287648833569,627,394,595
sw,0.07010287648756336,628,394,595
sw,0.0747306197878348,635,394,599
sw,0.07436624899827798,637,393,597
sw,0.0731034527930576,644,394,598
sw,0.07848960634722213,644,393,601
sw,0.07768830698732626,651,394,602
sw,0.0731034527930576,644,394,598
sw,0.0731034527938405,643,394,598
sw,0.07552123719389048,628,393,598
sw,0.0747306197878348,635,394,599
sw,0.07436624899906746,636,393,597
sw,0.07310345278522762,654,394,598
sw,0.07311191002252626,664,394,598
sw,0.0731034527930576,644,394,598
Rab10,0.05893919262792008,205,133,211
l(1)G0004,0.21420229642394661,241,144,285
Obp19c,0.17458027397034878,176,114,231
Obp19c,0.17458027397034878,176,114,231
CG1532,0.1628601329338848,289,205,312
CG1532,0.1628601329338848,289,205,312
Ntf-2,0.1072957082897098,131,203,220
Ntf-2,0.09561070148702397,130,140,177
Ntf-2,0.1072957082897098,131,203,220
Cbs,0.05665607755450808,523,358,399
Cbs,0.05665607755450808,523,358,399
Cbs,0.05665607755450808,523,358,399
Stt3A,0.07787959295476743,714,397,707
Stt3A,0.07787959295476743,714,397,707
Rpt6,0.0526790537413756,406,1762,3003
dod,0.11476311118232851,167,205,223
peng,0.07011117384754872,738,434,614
GCS2alpha,0.04385269239791084,925,989,1517
GCS2alpha,0.04385269239791084,925,989,1517
GCS2alpha,0.04385269239791084,925,989,1517
GCS2alpha,0.04385269239791084,925,989,1517
GCS2alpha,0.04385269239791084,925,989,1517
CG33502,0.18906319472542288,284,183,275
CG32857,0.19103612821579485,284,182,275
CG32500,0.19303086207619224,284,181,275
FDY,0.08189547854753387,317,681,1147
FDY,0.07870630973223924,330,727,1242
mt:ND2,0.17439999281173946,342,816,580
mt:CoI,0.06282012313178531,512,17750,11104
mt:CoII,0.07723673287353228,229,5863,3426
mt:ATPase6,0.08317051623729366,225,5429,3508
mt:CoIII,0.05618888762692176,263,7771,5370
mt:ND3,0.25345225855610626,118,705,782
mt:ND5,0.038994704498742316,573,2717,1476
mt:ND4,0.1270311028788037,447,1299,772
mt:ND6,0.09818478088276766,175,734,296
mt:Cyt-b,0.08053609671807055,379,3869,2965
mt:ND1,0.08978515521833563,313,1376,1057
